,image,xmin,ymin,xmax,ymax,label,path
970,00006IMG_00006_BURST20190912101022.jpg,1289.925367,1567.457627,1843.145706,2231.322034,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190912101022.jpg
971,00006IMG_00006_BURST20190912101836.jpg,1511.213503,1324.040734,2093.939039,2098.549209,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190912101836.jpg
972,00006IMG_00006_BURST20190913102614.jpg,998.5628807,1135.945735,1474.332147,1549.016949,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190913102614.jpg
973,00006IMG_00006_BURST20190913115038.jpg,1256.732372,1519.511893,1584.976215,1825.627119,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190913115038.jpg
974,00006IMG_00006_BURST20190913102845.jpg,1138.711864,1549.016949,1396.881356,1910.454209,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190913102845.jpg
975,00006IMG_00006_BURST20190913102732.jpg,651.8780787,1327.728814,1437.450791,1932.583107,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190913102732.jpg
976,00007IMG_00007_BURST20190912100516.jpg,1651.362768,1316.664435,2326.291694,1932.583107,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912100516.jpg
977,00006IMG_00006_BURST20190913103037.jpg,467.1254448,918.3457838,920.7660595,1394.115296,Eocanthecona_Bug,Eocanthecona_Bug/00006IMG_00006_BURST20190913103037.jpg
978,00007IMG_00007_BURST20190912101022.jpg,1312.054406,1633.84404,1887.403502,2209.193277,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912101022.jpg
979,00007IMG_00007_BURST20190912100850.jpg,1116.583107,1058.494943,1795.200113,1847.756017,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912100850.jpg
980,00007IMG_00007_BURST20190912100618.jpg,758.8340671,1021.613587,1511.213503,1755.552627,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912100618.jpg
981,00007IMG_00007_BURST20190912101003.jpg,906.3594909,1641.220339,1514.901864,2327.213503,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912101003.jpg
982,00007IMG_00007_BURST20190912100717.jpg,943.2408468,1456.813559,1603.416893,2087.484689,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912100717.jpg
983,00007IMG_00007_BURST20190913102732.jpg,611.3086434,1316.664435,1323.118644,1877.261073,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190913102732.jpg
984,00007IMG_00007_BURST20190912101631.jpg,1112.895028,1681.789915,1990.67113,2364.094859,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912101631.jpg
985,00007IMG_00007_BURST20190912101457.jpg,1009.28144,1385.817012,1866.772966,2400.976356,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912101457.jpg
986,00007IMG_00007_BURST20190912101836.jpg,1503.837344,1478.942457,2123.444237,2279.267909,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190912101836.jpg
987,00007IMG_00007_BURST20190913102614.jpg,961.6815248,1106.440678,1348.935762,1519.511893,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190913102614.jpg
988,00008IMG_00008_BURST20190912100516.jpg,1695.620283,1084.311921,2436.935762,1777.681384,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912100516.jpg
989,00007IMG_00007_BURST20190913115038.jpg,1013.315198,1139.633955,1459.57983,1648.596638,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190913115038.jpg
990,00007IMG_00007_BURST20190913103037.jpg,444.9966524,998.5627752,931.8305085,1504.759364,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190913103037.jpg
991,00007IMG_00007_BURST20190913102845.jpg,769.8983051,1268.7187,1385.817118,1869.884774,Eocanthecona_Bug,Eocanthecona_Bug/00007IMG_00007_BURST20190913102845.jpg
992,00008IMG_00008_BURST20190912100618.jpg,744.0814685,984.7322315,1522.278022,1796.122062,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912100618.jpg
993,00008IMG_00008_BURST20190912101003.jpg,946.9289261,1585.898305,1551.78322,2153.871243,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912101003.jpg
994,00008IMG_00008_BURST20190912100850.jpg,1289.925367,796.6373726,1854.210226,1726.047429,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912100850.jpg
995,00008IMG_00008_BURST20190912101022.jpg,1282.549209,1523.199972,1843.145706,2176.0,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912101022.jpg
996,00008IMG_00008_BURST20190912100717.jpg,1005.939039,1611.715282,1717.749321,2341.966102,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912100717.jpg
997,00008IMG_00008_BURST20190912101457.jpg,1233.335635,1380.284788,1982.949153,2356.718771,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912101457.jpg
998,00008IMG_00008_BURST20190913102732.jpg,548.6101695,1364.610169,1249.355932,1880.949153,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190913102732.jpg
999,00008IMG_00008_BURST20190912101631.jpg,1094.45435,1482.630537,1986.983051,2131.742485,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912101631.jpg
1000,00008IMG_00008_BURST20190912101836.jpg,1581.288136,1423.620423,2112.379717,2249.762712,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190912101836.jpg
1001,00008IMG_00008_BURST20190913102845.jpg,792.0270624,1257.654322,1459.57983,1726.047429,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190913102845.jpg
1002,00008IMG_00008_BURST20190913102614.jpg,969.0576834,1360.92209,1371.064519,1659.661017,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190913102614.jpg
1003,00008IMG_00008_BURST20190913103037.jpg,489.2542373,1053.884809,859.9119066,1499.227245,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190913103037.jpg
1004,00009IMG_00009_BURST20190912100618.jpg,692.4475139,1158.074633,1389.505197,1910.454209,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912100618.jpg
1005,00009IMG_00009_BURST20190912100516.jpg,1680.867965,881.4644631,2377.925367,1526.888192,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912100516.jpg
1006,00008IMG_00008_BURST20190913115038.jpg,1182.96966,1364.610169,1566.535537,1751.864407,Eocanthecona_Bug,Eocanthecona_Bug/00008IMG_00008_BURST20190913115038.jpg
1007,00009IMG_00009_BURST20190912100717.jpg,917.4237288,1430.996582,1588.664576,2120.677966,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912100717.jpg
1008,00009IMG_00009_BURST20190912101022.jpg,1371.064519,1593.274604,1975.918813,2257.139152,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912101022.jpg
1009,00009IMG_00009_BURST20190912101631.jpg,1157.152542,1497.383135,1935.349096,2080.108531,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912101631.jpg
1010,00009IMG_00009_BURST20190912101003.jpg,1182.96966,1508.447514,1736.189999,2050.603334,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912101003.jpg
1011,00009IMG_00009_BURST20190912101457.jpg,1006.515381,1300.067797,1808.684872,2268.20339,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912101457.jpg
1012,00009IMG_00009_BURST20190912100850.jpg,1146.088304,848.2711864,1725.12548,1670.725396,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912100850.jpg
1013,00009IMG_00009_BURST20190913103037.jpg,613.7288136,1067.715318,1009.28144,1507.525424,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190913103037.jpg
1014,00009IMG_00009_BURST20190913102732.jpg,555.9866095,1290.847458,1260.420452,1792.433983,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190913102732.jpg
1015,00009IMG_00009_BURST20190912101836.jpg,1496.461186,1545.32887,2001.735649,2231.322034,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190912101836.jpg
1016,00009IMG_00009_BURST20190913102614.jpg,1157.152542,1442.061101,1559.159378,1759.240706,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190913102614.jpg
1017,00009IMG_00009_BURST20190913102845.jpg,777.2747451,1158.074633,1455.891469,1714.983051,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190913102845.jpg
1018,00010IMG_00010_BURST20190912100516.jpg,1640.298249,217.5999859,2377.925367,940.4745763,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912100516.jpg
1019,00009IMG_00009_BURST20190913115038.jpg,1087.07791,1537.952571,1485.396666,2021.098418,Eocanthecona_Bug,Eocanthecona_Bug/00009IMG_00009_BURST20190913115038.jpg
1020,00010IMG_00010_BURST20190912100850.jpg,1061.261073,844.5831071,1577.600056,1578.522006,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912100850.jpg
1021,00010IMG_00010_BURST20190912100618.jpg,725.6407905,1084.311921,1441.139152,1833.003418,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912100618.jpg
1022,00010IMG_00010_BURST20190912100717.jpg,902.6711302,1386.739067,1647.674689,2046.915254,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912100717.jpg
1023,00010IMG_00010_BURST20190912101631.jpg,1562.847458,1287.159378,2392.677966,1917.830508,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912101631.jpg
1024,00010IMG_00010_BURST20190912101022.jpg,1341.559322,1633.84404,2034.928926,2212.881356,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912101022.jpg
1025,00010IMG_00010_BURST20190912101836.jpg,1540.7187,1456.813559,1983.294972,1987.905141,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912101836.jpg
1026,00010IMG_00010_BURST20190912101457.jpg,945.6610169,1153.464428,1684.210296,2176.922161,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912101457.jpg
1027,00010IMG_00010_BURST20190912101003.jpg,1216.162656,1545.32887,1795.200113,2142.806723,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190912101003.jpg
1028,00010IMG_00010_BURST20190913102732.jpg,832.596779,1331.417034,1396.881356,1829.315339,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190913102732.jpg
1029,00010IMG_00010_BURST20190913115038.jpg,1094.45435,1593.274604,1548.094859,2113.301807,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190913115038.jpg
1030,00010IMG_00010_BURST20190913102845.jpg,806.779661,1102.752599,1573.911977,1707.606752,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190913102845.jpg
1031,00010IMG_00010_BURST20190913102614.jpg,1028.067797,1154.386413,1489.084746,1644.908559,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190913102614.jpg
1032,00010IMG_00010_BURST20190913103037.jpg,796.2914832,1131.335635,1263.762712,1609.871313,Eocanthecona_Bug,Eocanthecona_Bug/00010IMG_00010_BURST20190913103037.jpg
1033,00011IMG_00011_BURST20190912100516.jpg,1216.162656,402.0067656,1887.403502,1121.193277,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912100516.jpg
1034,00011IMG_00011_BURST20190912101003.jpg,1363.688079,1353.545791,2034.928926,2102.237288,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912101003.jpg
1035,00011IMG_00011_BURST20190912100850.jpg,917.4237288,855.6474858,1584.976215,1556.393248,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912100850.jpg
1036,00011IMG_00011_BURST20190912100618.jpg,707.2001126,966.2915536,1419.010113,1810.874661,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912100618.jpg
1037,00011IMG_00011_BURST20190912100717.jpg,969.0576834,1324.040734,1647.674689,2179.688079,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912100717.jpg
1038,00011IMG_00011_BURST20190912101836.jpg,1267.79661,1353.545791,1861.586384,1984.217062,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912101836.jpg
1039,00011IMG_00011_BURST20190912101022.jpg,1205.098418,1608.027203,1887.403502,2231.322034,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912101022.jpg
1040,00011IMG_00011_BURST20190912101631.jpg,1334.183163,1040.054265,2160.325593,1777.681384,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912101631.jpg
1041,00011IMG_00011_BURST20190912101457.jpg,931.8305085,1123.037351,1963.586525,2326.291483,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190912101457.jpg
1042,00011IMG_00011_BURST20190913102614.jpg,1031.755876,1209.708446,1507.525424,1667.037316,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190913102614.jpg
1043,00012IMG_00012_BURST20190912100516.jpg,1024.379717,446.2644208,1736.189999,1246.589802,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912100516.jpg
1044,00011IMG_00011_BURST20190913102732.jpg,821.5322597,1324.040734,1382.128757,1792.433983,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190913102732.jpg
1045,00011IMG_00011_BURST20190913115038.jpg,1061.261073,1375.674548,1514.901864,1792.433983,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190913115038.jpg
1046,00011IMG_00011_BURST20190913103037.jpg,799.0577537,901.7492159,1349.511822,1360.922055,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190913103037.jpg
1047,00011IMG_00011_BURST20190913102845.jpg,891.6068922,1121.193277,1573.911977,1748.176327,Eocanthecona_Bug,Eocanthecona_Bug/00011IMG_00011_BURST20190913102845.jpg
1048,00012IMG_00012_BURST20190912101003.jpg,1186.65774,1419.932203,1957.478135,2183.37644,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912101003.jpg
1049,00012IMG_00012_BURST20190912101022.jpg,1371.064519,1545.32887,1972.230452,2220.257796,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912101022.jpg
1050,00012IMG_00012_BURST20190912100850.jpg,928.4882481,874.0881637,1529.654181,1655.972938,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912100850.jpg
1051,00012IMG_00012_BURST20190912100717.jpg,921.1118081,1460.501779,1673.491525,2176.0,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912100717.jpg
1052,00012IMG_00012_BURST20190912100618.jpg,755.1457064,977.3559322,1466.955988,1630.15596,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912100618.jpg
1053,00012IMG_00012_BURST20190912101631.jpg,1253.044012,988.4203108,2326.291694,1740.800028,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912101631.jpg
1054,00012IMG_00012_BURST20190912101836.jpg,1363.688079,1279.783079,1968.542373,2010.033898,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912101836.jpg
1055,00012IMG_00012_BURST20190913102732.jpg,522.7933329,1349.857712,1153.464463,1833.003418,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190913102732.jpg
1056,00012IMG_00012_BURST20190912101457.jpg,1050.772966,932.1762923,1919.32894,2005.423729,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190912101457.jpg
1057,00012IMG_00012_BURST20190913102614.jpg,950.6170054,1217.084746,1452.20339,1744.488107,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190913102614.jpg
1058,00012IMG_00012_BURST20190913102845.jpg,865.7897742,1128.569576,1599.728814,1788.745763,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190913102845.jpg
1059,00013IMG_00013_BURST20190912100516.jpg,1171.905141,844.5831071,1898.46774,1582.210226,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912100516.jpg
1060,00012IMG_00012_BURST20190913115038.jpg,1053.884915,1279.783079,1562.847458,1792.433983,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190913115038.jpg
1061,00012IMG_00012_BURST20190913103037.jpg,890.3389831,943.2407413,1379.93911,1446.671165,Eocanthecona_Bug,Eocanthecona_Bug/00012IMG_00012_BURST20190913103037.jpg
1062,00013IMG_00013_BURST20190912100618.jpg,640.8135593,851.9594064,1444.827231,1615.403362,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912100618.jpg
1063,00013IMG_00013_BURST20190912101457.jpg,1128.223687,1059.416928,1955.288136,2044.149195,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912101457.jpg
1064,00013IMG_00013_BURST20190912101022.jpg,1422.698474,1582.210226,2064.433842,2242.386553,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912101022.jpg
1065,00013IMG_00013_BURST20190912101003.jpg,1098.142429,1508.447514,1880.027062,2264.515311,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912101003.jpg
1066,00013IMG_00013_BURST20190912100850.jpg,1017.003559,870.4000844,1658.738927,1678.101695,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912100850.jpg
1067,00013IMG_00013_BURST20190912100717.jpg,1009.627119,1482.630537,1784.135593,2172.311921,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912100717.jpg
1068,00013IMG_00013_BURST20190912101631.jpg,1083.389831,1176.515311,1846.834067,1833.003418,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190912101631.jpg
1069,00013IMG_00013_BURST20190913102732.jpg,795.7154231,1084.311921,1452.20339,1567.457627,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190913102732.jpg
1070,00013IMG_00013_BURST20190913102845.jpg,858.4136156,1069.559322,1599.728814,1670.725396,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190913102845.jpg
1071,00013IMG_00013_BURST20190913102614.jpg,839.9729376,1364.610169,1308.366045,1807.186441,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190913102614.jpg
1072,00013IMG_00013_BURST20190913115038.jpg,1160.840622,1224.461045,1537.030621,1670.725396,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190913115038.jpg
1073,00014IMG_00014_BURST20190912100516.jpg,1448.515311,859.3355651,2149.261073,1534.264491,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912100516.jpg
1074,00014IMG_00014_BURST20190912100618.jpg,688.7594346,800.3254519,1555.471299,1567.457627,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912100618.jpg
1075,00013IMG_00013_BURST20190913103037.jpg,940.128898,940.4745763,1471.220339,1441.139046,Eocanthecona_Bug,Eocanthecona_Bug/00013IMG_00013_BURST20190913103037.jpg
1076,00014IMG_00014_BURST20190912100717.jpg,950.6170054,1386.739067,1673.491525,2190.752599,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912100717.jpg
1077,00014IMG_00014_BURST20190912101022.jpg,1525.966102,1707.606752,2127.132316,2294.020508,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912101022.jpg
1078,00014IMG_00014_BURST20190912101003.jpg,1057.572994,1386.739067,1857.898305,2135.430565,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912101003.jpg
1079,00014IMG_00014_BURST20190912101457.jpg,1164.183093,1203.254237,2035.505127,2212.881356,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912101457.jpg
1080,00014IMG_00014_BURST20190912101631.jpg,1083.389831,741.3152683,1909.53226,1493.694915,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912101631.jpg
1081,00014IMG_00014_BURST20190912100850.jpg,976.433842,881.4644631,1544.40678,1762.928785,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912100850.jpg
1082,00014IMG_00014_BURST20190913102732.jpg,825.220339,1135.945735,1378.440678,1641.220339,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190913102732.jpg
1083,00014IMG_00014_BURST20190913103037.jpg,945.6610169,965.3695337,1371.64072,1446.671165,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190913103037.jpg
1084,00014IMG_00014_BURST20190913102845.jpg,828.9084183,1021.613587,1544.40678,1681.789915,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190913102845.jpg
1085,00014IMG_00014_BURST20190913102614.jpg,814.156101,1427.308503,1219.851016,1792.433983,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190913102614.jpg
1086,00014IMG_00014_BURST20190912101836.jpg,1374.752599,1408.867825,1986.983051,2257.139152,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190912101836.jpg
1087,00015IMG_00015_BURST20190912100618.jpg,773.5863844,881.4644631,1455.891469,1611.715282,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912100618.jpg
1088,00014IMG_00014_BURST20190913115038.jpg,1245.667853,1309.288136,1684.556045,1785.057683,Eocanthecona_Bug,Eocanthecona_Bug/00014IMG_00014_BURST20190913115038.jpg
1089,00015IMG_00015_BURST20190912100516.jpg,1430.074633,833.5187285,2234.088304,1619.091582,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912100516.jpg
1090,00015IMG_00015_BURST20190912100850.jpg,1050.196554,881.4644631,1592.352655,1633.84404,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912100850.jpg
1091,00015IMG_00015_BURST20190912100717.jpg,880.5423729,1220.772966,1581.288136,1980.528982,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912100717.jpg
1092,00015IMG_00015_BURST20190912101457.jpg,1678.677966,1336.027098,2397.864407,2351.186441,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912101457.jpg
1093,00015IMG_00015_BURST20190912101836.jpg,1352.623841,1305.600056,1986.983051,2238.698474,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912101836.jpg
1094,00015IMG_00015_BURST20190912101022.jpg,1459.57983,1663.349237,2060.745763,2246.074633,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912101022.jpg
1095,00015IMG_00015_BURST20190912101631.jpg,1098.142429,811.3898305,1809.952711,1508.447514,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912101631.jpg
1096,00015IMG_00015_BURST20190912101003.jpg,1072.325593,1405.179745,1725.12548,2072.732372,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190912101003.jpg
1097,00015IMG_00015_BURST20190913102732.jpg,688.7594346,1279.783079,1297.301807,1726.047429,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190913102732.jpg
1098,00015IMG_00015_BURST20190913115038.jpg,1385.817118,1301.911836,1780.447514,1762.928785,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190913115038.jpg
1099,00015IMG_00015_BURST20190913102614.jpg,1083.389831,1327.728814,1540.7187,1611.715282,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190913102614.jpg
1100,00015IMG_00015_BURST20190913102845.jpg,902.6711302,1043.742345,1577.600056,1655.972938,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190913102845.jpg
1101,00015IMG_00015_BURST20190913103037.jpg,743.7356143,993.0305507,1197.376229,1485.396737,Eocanthecona_Bug,Eocanthecona_Bug/00015IMG_00015_BURST20190913103037.jpg
1102,00016IMG_00016_BURST20190912100516.jpg,1389.505197,815.0780505,2377.925367,1663.349237,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912100516.jpg
1103,00016IMG_00016_BURST20190912101003.jpg,1035.444237,1368.298389,1680.867965,2013.721978,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912101003.jpg
1104,00016IMG_00016_BURST20190912100717.jpg,788.3389831,1099.064379,1599.728814,2072.732372,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912100717.jpg
1105,00016IMG_00016_BURST20190912100618.jpg,836.2848583,877.776243,1503.837344,1633.84404,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912100618.jpg
1106,00016IMG_00016_BURST20190912100850.jpg,1053.884915,1003.172909,1680.867965,1700.230593,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912100850.jpg
1107,00016IMG_00016_BURST20190912101457.jpg,1092.264491,1217.084746,1653.783009,1764.772966,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912101457.jpg
1108,00016IMG_00016_BURST20190912101631.jpg,1238.291694,855.6474858,2068.122203,1449.43726,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912101631.jpg
1109,00016IMG_00016_BURST20190912101836.jpg,1407.945875,1202.332288,2093.939039,2124.366045,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912101836.jpg
1110,00016IMG_00016_BURST20190913102614.jpg,873.1662142,1265.03048,1389.505197,1781.369463,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190913102614.jpg
1111,00016IMG_00016_BURST20190912101022.jpg,1500.149265,1622.779661,2127.132316,2294.020508,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190912101022.jpg
1112,00016IMG_00016_BURST20190913115038.jpg,1356.311921,1442.061101,1673.491525,1833.003418,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190913115038.jpg
1113,00016IMG_00016_BURST20190913103037.jpg,876.5084746,882.3864829,1357.810212,1363.688114,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190913103037.jpg
1114,00016IMG_00016_BURST20190913102732.jpg,762.5221465,1183.89161,1419.010113,1678.101695,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190913102732.jpg
1115,00017IMG_00017_BURST20190912100516.jpg,1927.972938,1106.440678,2440.623841,1762.928785,Eocanthecona_Bug,Eocanthecona_Bug/00017IMG_00017_BURST20190912100516.jpg
1116,00016IMG_00016_BURST20190913102845.jpg,592.8679654,936.786497,1382.128757,1552.705169,Eocanthecona_Bug,Eocanthecona_Bug/00016IMG_00016_BURST20190913102845.jpg
